Model,Abstract,MeSH Terms,Old Ground Truth,New Ground Truth,Predictions,Jaccard Similarity,Precision,Recall,Added Labels (Predictions against New Ground Truth),Missing Labels (Predictions against New Ground Truth),Added Labels (Predictions against GPT-3.5),Missing Labels (Predictions against GPT-3.5),Hallucinations
ft:gpt-3.5-turbo-0613:personal::8SD8i1on,"Adipocytes arise from the commitment and differentiation of adipose precursors in white adipose tissue (WAT). In studying adipogenesis, precursor markers, including Pref-1 and PDGFRα, are used to isolate precursors from stromal vascular fractions of WAT, but the relation among the markers is not known. Here, we used the Pref-1 promoter-rtTA system in mice for labeling Pref-1<sup>+</sup> cells and for inducible inactivation of the Pref-1 target Sox9. We show the requirement of Sox9 for the maintenance of Pref-1<sup>+</sup> proliferative, early precursors. Upon Sox9 inactivation, these Pref-1<sup>+</sup> cells become PDGFRα<sup>+</sup> cells that express early adipogenic markers. Thus, we show that Pref-1<sup>+</sup> cells precede PDGFRα<sup>+</sup> cells in the adipogenic pathway and that Sox9 inactivation is required for WAT growth and expansion. Furthermore, we show that in maintaining early adipose precursors, Sox9 activates Meis1, which prevents adipogenic differentiation. Our study also demonstrates the Pref-1 promoter-rtTA system for inducible gene inactivation in early adipose precursor populations.","['3T3-L1 Cells', 'Adipocytes/cytology/metabolism', '*Adipogenesis', 'Animals', 'Base Sequence', 'Biomarkers/metabolism', 'Calcium-Binding Proteins', 'Intercellular Signaling Peptides and Proteins/*metabolism', 'Male', 'Mice', 'Myeloid Ecotropic Viral Integration Site 1 Protein/*metabolism', 'Protein Binding', 'Receptor, Platelet-Derived Growth Factor alpha/*metabolism', 'SOX9 Transcription Factor/*metabolism', 'Stem Cells/cytology/metabolism']","Animal study, Biomarkers, Laboratory animal science, Protein binding sites, Proteins, Regenerative medicine, Zoology","{'Protein binding sites', 'Drug metabolism', 'Zoology', 'Biomarkers'}","{'Laboratory animal science', 'Zoology', 'Regenerative medicine', 'Proteins', 'Cell biology', 'Mouse clinic', 'Animal study'}",0.1,0.14285714285714285,0.25,"{'Regenerative medicine', 'Cell biology', 'Proteins', 'Laboratory animal science', 'Mouse clinic', 'Animal study'}","{'Protein binding sites', 'Drug metabolism', 'Biomarkers'}","{'Zoology', 'Regenerative medicine', 'Proteins', 'Laboratory animal science', 'Mouse clinic', 'Animal study'}","{'Genetics', 'Physiology', 'Molecular biology', 'Bioinformatics', 'Genomics', 'Proteomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SD8i1on,"Tumor suppressive microRNA (miR)-150 inhibits metastasis by combining with the C-C chemokine receptor 6 (CCR6) ""seed sequence"" mRNA of the 3'-untranslated region (3'-UTR) in advanced cutaneous T-cell lymphoma (CTCL). Because the histone deacetylase inhibitor (HDACI) vorinostat showed excellent outcomes for treating advanced CTCL, HDACIs may reduce the metastasis of CTCL by targeting miR-150 and/ or CCR6. To examine whether these candidate molecules are essential HDACI targets in advanced CTCL, we used the My-La, HH, and HUT78 CTCL cell lines for functional analysis because we previously demonstrated that their xenografts in NOD/Shi-scid IL-2γnul mice (CTCL mice) induced multiple metastases. We found that pan- HDACIs (vorinostat and panobinostat) inhibited the migration of CTCL cells and downregulated CCR6. The miRNA microarray analysis against CTCL cell lines demonstrated that these pan-HDACIs commonly upregulated 161 miRNAs, including 34 known tumor suppressive miRNAs such as miR-150. Although 35 miRNAs possessing the CCR6 ""seed sequence"" were included in these 161 miRNAs, miR-150 and miR-185-5p were downregulated in CTCL cells compared to in normal CD4+ T-cells. The transduction of 12 candidate miRNAs against CTCL cells revealed that miR-150 most efficiently inhibited their migration capabilities and downregulated CCR6. Quantitative reverse transcriptase-polymerase chain reaction demonstrated that miR-150 was downregulated in advanced but not early CTCL primary cases. Finally, we injected miR-150 or siCCR6 into CTCL mice and found that mouse survival was significantly prolonged. These results indicate that miR-150 and its target, CCR6, are essential therapeutic targets of pan-HDACIs in advanced CTCL with metastatic potential.","['Animals', 'Antineoplastic Agents/*pharmacology', 'Cell Line, Tumor', 'Cell Movement/*drug effects', 'Female', 'Gene Expression Regulation, Neoplastic', 'Histone Deacetylase Inhibitors/*pharmacology', 'Humans', 'Hydroxamic Acids/*pharmacology', 'Indoles/*pharmacology', 'Lymphoma, T-Cell, Cutaneous/*drug therapy/genetics/metabolism/pathology', 'Male', 'Mice, Inbred NOD', 'Mice, SCID', 'MicroRNAs/genetics/*metabolism', 'Neoplasm Invasiveness', 'Panobinostat', 'Receptors, CCR6/genetics/metabolism', 'Signal Transduction/drug effects', 'Skin Neoplasms/*drug therapy/genetics/metabolism/pathology', 'Time Factors', 'Vorinostat', 'Xenograft Model Antitumor Assays']","Animal study, Cell biology, Gene expression, Gene regulation, Human biology, Human genetics, Informatics, Laboratory animal science, Multiomics, Nucleic acids, Plant biology, Small molecules, Transcription factors and regulatory sites, Zoology","{'Gene expression', 'Zoology', 'Human biology', 'Genetics', 'Gene regulation', 'Pathology', 'Pharmacology', 'Drug metabolism'}","{'Gene expression', 'Proteins', 'Human biology', 'RNA', 'Regenerative medicine', 'Zoology', 'Preclinical and clinical studies', 'Gene regulation', 'Cell culture collection', 'Human genetics', 'Laboratory animal science', 'Small molecules', 'Mouse clinic', 'Animal study'}",0.2222222222222222,0.2857142857142857,0.5,"{'Regenerative medicine', 'Proteins', 'RNA', 'Preclinical and clinical studies', 'Cell culture collection', 'Human genetics', 'Laboratory animal science', 'Small molecules', 'Mouse clinic', 'Animal study'}","{'Drug metabolism', 'Genetics', 'Pharmacology', 'Pathology'}","{'Gene expression', 'Human biology', 'Regenerative medicine', 'Proteins', 'RNA', 'Zoology', 'Preclinical and clinical studies', 'Gene regulation', 'Cell culture collection', 'Human genetics', 'Laboratory animal science', 'Small molecules', 'Mouse clinic', 'Animal study'}","{'Cell biology', 'Cancer', 'Genetics', 'Histone deacetylase inhibitor', 'Cutaneous T-cell lymphoma', 'Molecular biology', 'Tumor suppressor', 'MicroRNA', 'Therapeutic targets', 'Migration', 'Chemokine receptor', 'Biochemistry', 'Metastasis', 'Genomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SD8i1on,"Bacterial genes that change in expression upon environmental disturbance have commonly been seen as those that must also phenotypically matter. However, several studies suggest that differentially expressed genes are rarely phenotypically important. We demonstrate, for Gram-positive and Gram-negative bacteria, that these seemingly uncoordinated gene sets are involved in responses that can be linked through topological network analysis. However, the level of coordination is stress dependent. While a well-coordinated response is triggered in response to nutrient stress, antibiotics trigger an uncoordinated response in which transcriptionally and phenotypically important genes are neither linked spatially nor in their magnitude. Moreover, a gene expression meta-analysis reveals that genes with large fitness changes during stress have low transcriptional variation across hundreds of other conditions, and vice versa. Our work suggests that cellular responses can be understood through network models that incorporate regulatory and genetic relationships, which could aid drug target predictions and genetic network engineering.","['Anti-Bacterial Agents/*pharmacology', 'Culture Media/chemistry/pharmacology', 'Gene Expression Profiling', '*Gene Expression Regulation, Bacterial', '*Gene Regulatory Networks', '*Genes, Bacterial', 'Genetic Fitness', 'Phenotype', 'Pseudomonas aeruginosa/*drug effects/genetics/growth & development/metabolism', 'Streptococcus pneumoniae/*drug effects/genetics/growth & development/metabolism', 'Stress, Physiological', 'Transcription, Genetic/*drug effects']","Cell culture collection, Gene expression, Gene regulation, Genetics, Genotype and phenotype, Physiology, Plant biology, Protein variants","{'Gene expression', 'Chemistry', 'Genetics', 'Genotype and phenotype', 'Gene regulation', 'Biochemistry', 'Pharmacology', 'Drug metabolism', 'Medicinal chemistry'}","{'Gene expression', 'Microbiology', 'Human biology', 'RNA', 'Gene regulation', 'Human genetics', 'Transcriptomics', 'Microbial ecology'}",0.13333333333333333,0.25,0.2222222222222222,"{'Microbiology', 'Human biology', 'RNA', 'Human genetics', 'Transcriptomics', 'Microbial ecology'}","{'Chemistry', 'Genotype and phenotype', 'Genetics', 'Pharmacology', 'Medicinal chemistry', 'Drug metabolism', 'Biochemistry'}","{'Gene expression', 'Microbiology', 'Human biology', 'RNA', 'Gene regulation', 'Human genetics', 'Transcriptomics', 'Microbial ecology'}","{'Systems biology', 'Drug target predictions', 'Genetics', 'Bioinformatics', 'Molecular biology', 'Antibiotic resistance', 'Genomics', 'Genetic network engineering'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"While microarray experiments generate voluminous data, discerning trends that support an existing or alternative paradigm is challenging. To synergize hypothesis building and testing, we designed the Pathogen Associated Drosophila MicroArray (PADMA) database for easy retrieval and comparison of microarray results from immunity-related experiments (www.padmadatabase.org). PADMA also allows biologists to upload their microarray-results and compare it with datasets housed within PADMA. We tested PADMA using a preliminary dataset from Ganaspis xanthopoda-infected fly larvae, and uncovered unexpected trends in gene expression, reshaping our hypothesis. Thus, the PADMA database will be a useful resource to fly researchers to evaluate, revise, and refine hypotheses.","['Animals', 'Computational Biology', '*Databases, Genetic', 'Drosophila/*genetics', 'Drosophila Proteins/*genetics', 'Immunity, Innate/genetics', 'Oligonucleotide Array Sequence Analysis']","Animal study, Biology, Computational biology, Immunoinformatics, Laboratory animal science, Proteins, Sequence analysis, Zoology","{'Zoology', 'Genetics', 'Computational biology'}","{'Gene expression', 'Microbiology', 'Zoology', 'Immunoinformatics', 'Gene regulation', 'Immunogenetics', 'Immunology', 'Animal study'}",0.1,0.125,0.3333333333333333,"{'Gene expression', 'Microbiology', 'Immunoinformatics', 'Gene regulation', 'Immunogenetics', 'Immunology', 'Animal study'}","{'Genetics', 'Computational biology'}","{'Zoology', 'Gene regulation', 'Pathology', 'Laboratory animal science', 'Infectious disease', 'Animal study'}","{'Microarray', 'Bioinformatics', 'Databases', 'Pathogen', 'Genomics', 'Hypothesis'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Pea powdery mildew (PM) is an important fungal disease caused by an obligate biotroph, Erysiphe pisi (Ep), which significantly impacts pea production worldwide. The phytopathogen secretes a plethora of effectors, primarily through specialized infection structures termed haustoria, to establish a dynamic relationship with its host. To identify Ep effector candidates, a cDNA library of enriched haustoria from Ep-infected pea leaves was sequenced. The Ep transcriptome encodes 622 Ep candidate secreted proteins (CSPs), of which 167 were predicted to be candidate secreted effector proteins (CSEPs). Phylogenetic analysis indicates that Ep CSEPs are highly diverse, but, unlike cereal PM CSEPs, exhibit extensive sequence similarity with effectors from other PMs. Quantitative real-time PCR of a subset of EpCSEP/CSPs revealed that the majority are preferentially expressed in haustoria and exhibit infection stage-specific expression patterns. The functional roles of EpCSEP001, EpCSEP009 and EpCSP083 were probed by host-induced gene silencing (HIGS) via a double-stranded (ds) RNA-mediated RNAi approach. Foliar application of individual EpCSEP/CSP dsRNAs resulted in a marked reduction in PM disease symptoms. These findings were consistent with microscopic and molecular studies, suggesting that these Ep CSEP/CSPs play important roles in pea PM pathogenesis. Homology modelling revealed that EpCSEP001 and EpCSEP009 are analogous to fungal ribonucleases and belong to the RALPH family of effectors. This is the first study to identify and functionally validate candidate effectors from the agriculturally relevant pea PM, and highlights the utility of transcriptomics and HIGS to elucidate the key proteins associated with Ep pathogenesis.","['Amino Acid Sequence', 'Ascomycota/*genetics/*pathogenicity', 'Computer Simulation', 'Fungal Proteins/chemistry/genetics/*metabolism', 'Gene Expression Regulation, Fungal', 'Peas/*genetics', 'Plant Diseases/*microbiology', 'Plant Leaves/microbiology', 'RNA, Double-Stranded/metabolism', 'Structural Homology, Protein', 'Time Factors', 'Transcriptome/*genetics']","Computer science, Gene expression, Gene regulation, Pathology, Plant biology, Protein structure analysis, Proteins, RNA, Rare diseases, Structural biology, Transcription factors and regulatory sites, Transcriptomics","{'Gene expression', 'Chemistry', 'Microbiology', 'Proteins', 'Genetics', 'Gene regulation', 'Biochemistry', 'Transcriptomics', 'Structural biology', 'Drug metabolism', 'Medicinal chemistry'}","{'Gene structure', 'Genetic variation', 'Gene expression', 'Proteins', 'Comparative genomics', 'Gene regulation', 'Genetics', 'Sequence analysis', 'Plant biology', 'Transcriptomics', 'Genomics', 'Gene transcripts'}",0.2777777777777778,0.4166666666666667,0.45454545454545453,"{'Gene structure', 'Genetic variation', 'Comparative genomics', 'Sequence analysis', 'Plant biology', 'Genomics', 'Gene transcripts'}","{'Chemistry', 'Microbiology', 'Structural biology', 'Medicinal chemistry', 'Drug metabolism', 'Biochemistry'}","{'Protein binding sites', 'Proteins', 'Machine learning', 'Human biology', 'Human genetics', 'Plant biology', 'Bioengineering', 'Infectious disease'}","{'Microbiology', 'Cell biology', 'Biology', 'Genetics', 'Comparative genomics', 'Biotechnology', 'Data integration and warehousing', 'Functional genomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Differentiation proceeds along a continuum of increasingly fate-restricted intermediates, referred to as canalization<sup>1,2</sup>. Canalization is essential for stabilizing cell fate, but the mechanisms that underlie robust canalization are unclear. Here we show that the BRG1/BRM-associated factor (BAF) chromatin-remodelling complex ATPase gene Brm safeguards cell identity during directed cardiogenesis of mouse embryonic stem cells. Despite the establishment of a well-differentiated precardiac mesoderm, Brm<sup>-/-</sup> cells predominantly became neural precursors, violating germ layer assignment. Trajectory inference showed a sudden acquisition of a non-mesodermal identity in Brm<sup>-/-</sup> cells. Mechanistically, the loss of Brm prevented de novo accessibility of primed cardiac enhancers while increasing the expression of neurogenic factor POU3F1, preventing the binding of the neural suppressor REST and shifting the composition of BRG1 complexes. The identity switch caused by the Brm mutation was overcome by increasing BMP4 levels during mesoderm induction. Mathematical modelling supports these observations and demonstrates that Brm deletion affects cell fate trajectory by modifying saddle-node bifurcations<sup>2</sup>. In the mouse embryo, Brm deletion exacerbated mesoderm-deleted Brg1-mutant phenotypes, severely compromising cardiogenesis, and reveals an in vivo role for Brm. Our results show that Brm is a compensable safeguard of the fidelity of mesoderm chromatin states, and support a model in which developmental canalization is not a rigid irreversible path, but a highly plastic trajectory.","['Animals', 'Bone Morphogenetic Protein 4/metabolism', '*Cell Differentiation', '*Cell Lineage', 'Chromatin/genetics/metabolism', 'Chromatin Assembly and Disassembly', 'DNA Helicases/metabolism', 'Embryo, Mammalian', 'Epigenesis, Genetic', 'Female', 'Gene Expression Regulation', 'Male', 'Mesoderm/*cytology/*metabolism', 'Mice', 'Myocardium/metabolism', 'Myocytes, Cardiac/*cytology', 'Neurogenesis', 'Neurons/cytology/metabolism', 'Nuclear Proteins/metabolism', 'Octamer Transcription Factor-6/metabolism', 'Phenotype', 'Repressor Proteins/metabolism', 'Stem Cells/cytology', 'Time Factors', 'Transcription Factors/deficiency/genetics/*metabolism']","Animal study, Cardiology, DNA, Electrocardiography, Embryology, Epigenetics, Gene expression, Gene regulation, Genotype and phenotype, Laboratory animal science, Neurology, Proteins, Regenerative medicine, Sequence assembly, Transcription factors and regulatory sites, Zoology","{'Gene expression', 'Genotype and phenotype', 'Zoology', 'Drug metabolism', 'Sequence assembly', 'Genetics', 'Gene regulation'}","{'Proteins', 'Regenerative medicine', 'Gene regulation', 'Cell culture collection', 'Human genetics', 'Laboratory animal science', 'Animal study', 'Protein binding sites', 'Gene expression', 'Human biology', 'Cell biology', 'Zoology', 'Sequence analysis', 'Synthetic biology', 'Embryology', 'Drug metabolism'}",0.21052631578947367,0.25,0.5714285714285714,"{'Protein binding sites', 'Proteins', 'Regenerative medicine', 'Human biology', 'Cell biology', 'Sequence analysis', 'Synthetic biology', 'Cell culture collection', 'Human genetics', 'Laboratory animal science', 'Embryology', 'Animal study'}","{'Genetics', 'Sequence assembly', 'Genotype and phenotype'}","{'Chemistry', 'Membrane and lipoproteins', 'Model organisms', 'Proteins', 'RNA', 'Gene regulation', 'Laboratory animal science', 'Embryology', 'Systems medicine', 'Mouse clinic', 'Animal study'}","{'Protein interactions', 'Systems biology', 'Mouse clinic.', 'Transcription factors and regulatory sites', 'Genetics', 'Stem cells', 'Molecular genetics', 'Molecular biology', 'Transcriptomics', 'Epigenetics', 'Genomics', 'Proteomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"The annual migration of a bird can involve thousands of kilometres of nonstop flight, requiring accurately timed seasonal changes in physiology and behaviour. Understanding the molecular mechanisms controlling this endogenous programme can provide functional and evolutionary insights into the circannual biological clock and the potential of migratory species to adapt to changing environments. Under naturally timed photoperiod conditions, we maintained captive Swainson's thrushes (Catharus ustulatus) and performed RNA sequencing (RNA-Seq) of the ventral hypothalamus and optic chiasma to evaluate transcriptome-wide gene expression changes of individuals in migratory condition. We found that 188 genes were differentially expressed in relation to migratory state, 86% of which have not been previously linked to avian migration. Focal hub genes were identified that are candidate variables responsible for the occurrence of migration (e.g. CRABP1). Numerous genes involved in cell adhesion, proliferation and motility were differentially expressed (including RHOJ, PAK1 and TLN1), suggesting that migration-related changes are regulated by seasonal neural plasticity.","['*Animal Migration', 'Animals', '*Gene Expression', 'Photoperiod', '*Seasons', 'Songbirds/*genetics', 'Transcriptome']","Animal study, Gene expression, Laboratory animal science, Pathology, Transcriptomics, Zoology","{'Gene expression', 'Genetics', 'Zoology', 'Transcriptomics'}","{'Gene expression', 'Laboratory animal science', 'Zoology', 'Cell biology', 'Animal study', 'Gene regulation'}",0.25,0.3333333333333333,0.5,"{'Animal study', 'Laboratory animal science', 'Gene regulation', 'Cell biology'}","{'Transcriptomics', 'Genetics'}","{'Neurology', 'Gene expression', 'Zoology', 'RNA', 'Laboratory animal science'}","{'Neuroscience', 'Biology', 'Genetics', 'Molecular biology', 'Genomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"The utilization of methane, a potent greenhouse gas, is an important component of local and global carbon cycles that is characterized by tight linkages between methane-utilizing (methanotrophic) and nonmethanotrophic bacteria. It has been suggested that the methanotroph sustains these nonmethanotrophs by cross-feeding, because subsequent products of the methane oxidation pathway, such as methanol, represent alternative carbon sources. We established cocultures in a microcosm model system to determine the mechanism and substrate that underlay the observed cross-feeding in the environment. Lanthanum, a rare earth element, was applied because of its increasing importance in methylotrophy. We used co-occurring strains isolated from Lake Washington sediment that are involved in methane utilization: a methanotroph and two nonmethanotrophic methylotrophs. Gene-expression profiles and mutant analyses suggest that methanol is the dominant carbon and energy source the methanotroph provides to support growth of the nonmethanotrophs. However, in the presence of the nonmethanotroph, gene expression of the dominant methanol dehydrogenase (MDH) shifts from the lanthanide-dependent MDH (XoxF)-type, to the calcium-dependent MDH (MxaF)-type. Correspondingly, methanol is released into the medium only when the methanotroph expresses the MxaF-type MDH. These results suggest a cross-feeding mechanism in which the nonmethanotrophic partner induces a change in expression of methanotroph MDHs, resulting in release of methanol for its growth. This partner-induced change in gene expression that benefits the partner is a paradigm for microbial interactions that cannot be observed in studies of pure cultures, underscoring the importance of synthetic microbial community approaches to understand environmental microbiomes.","['Alcohol Oxidoreductases/metabolism', 'Bacteria/drug effects/*metabolism', 'Bacterial Proteins/metabolism', 'Carbon/*metabolism', 'Gene Expression Regulation, Bacterial/drug effects', 'Lanthanoid Series Elements/*pharmacology', 'Methane/*metabolism', 'Methanol/metabolism', 'Microbial Interactions/*drug effects', 'Oxidation-Reduction/drug effects', 'Washington']","Carbohydrates, Carbon cycle, Gene expression, Gene regulation, Microbial collection, Microbial ecology, Mobile genetic elements, Plant biology, Protein interactions, Proteins","{'Gene expression', 'Proteins', 'Pharmacology', 'Drug metabolism', 'Carbon cycle'}","{'Gene expression', 'Microbiology', 'Human biology', 'Proteins', 'Antimicrobial Resistance', 'Human genetics', 'Plant biology', 'Microbial collection', 'Microbial ecology', 'Carbon cycle'}",0.25,0.3,0.6,"{'Microbiology', 'Human biology', 'Antimicrobial Resistance', 'Human genetics', 'Plant biology', 'Microbial collection', 'Microbial ecology'}","{'Drug metabolism', 'Pharmacology'}","{'Chemistry', 'Membrane and lipoproteins', 'Metagenomics', 'Open science', 'Genomics', 'Microbial ecology'}","{'Synthetic microbial community', 'Gene expression profiles', 'Methanotroph', 'Environmental sciences', 'Methanol', 'Microcosm model system'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"We designed and constructed a genome-wide microarray with 22,987 70-mer oligonucleotides covering the presently known and predicted genes in the silkworm genome, and surveyed the gene expression in multiple silkworm tissues on day 3 of the fifth instar. Clusters of tissue-prevalent and tissue-specific genes and genes that are differentially expressed in different tissues were identified, and they reflect well major tissue-specific functions on the molecular level. The data presented in this study provide a new resource for annotating the silkworm genome.","['Animals', 'Bombyx/*genetics', 'Drosophila/genetics', 'Female', 'Gene Expression Profiling/*methods', '*Genome, Insect', 'Male', '*Oligonucleotide Array Sequence Analysis', 'Oligonucleotides/chemistry', 'Salivary Glands/metabolism', 'Sex Characteristics']","Animal study, Laboratory animal science, Sequence analysis, Zoology","{'Chemistry', 'Zoology', 'Medicinal chemistry', 'Drug metabolism', 'Genetics', 'Biochemistry'}","{'Animal study', 'Gene expression', 'Laboratory animal science', 'Zoology'}",0.1111111111111111,0.25,0.16666666666666666,"{'Laboratory animal science', 'Gene expression', 'Animal study'}","{'Chemistry', 'Genetics', 'Biochemistry', 'Drug metabolism', 'Medicinal chemistry'}","{'Laboratory animal science', 'Animal study', 'Zoology'}","{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Influenza A viruses (IAVs) quickly adapt to new environments and are well known to cross species barriers. To reveal a molecular basis for these phenomena, we compared the Ser/Thr and Tyr phosphoproteomes of murine lung epithelial cells early and late after infection with mouse-adapted SC35M virus or its nonadapted SC35 counterpart. With this analysis we identified a large set of upregulated Ser/Thr phosphorylations common to both viral genotypes, while Tyr phosphorylations showed little overlap. Most of the proteins undergoing massive changes of phosphorylation in response to both viruses regulate chromatin structure, RNA metabolism, and cell adhesion, including a focal adhesion kinase (FAK)-regulated network mediating the regulation of actin dynamics. IAV also affected phosphorylation of activation loops of 37 protein kinases, including FAK and several phosphatases, many of which were not previously implicated in influenza virus infection. Inhibition of FAK proved its contribution to IAV infection. Novel phosphorylation sites were found on IAV-encoded proteins, and the functional analysis of selected phosphorylation sites showed that they either support (NA Ser178) or inhibit (PB1 Thr223) virus propagation. Together, these data allow novel insights into IAV-triggered regulatory phosphorylation circuits and signaling networks.<b>IMPORTANCE</b> Infection with IAVs leads to the induction of complex signaling cascades, which apparently serve two opposing functions. On the one hand, the virus highjacks cellular signaling cascades in order to support its propagation; on the other hand, the host cell triggers antiviral signaling networks. Here we focused on IAV-triggered phosphorylation events in a systematic fashion by deep sequencing of the phosphoproteomes. This study revealed a plethora of newly phosphorylated proteins. We also identified 37 protein kinases and a range of phosphatases that are activated or inactivated following IAV infection. Moreover, we identified new phosphorylation sites on IAV-encoded proteins. Some of these phosphorylations support the enzymatic function of viral components, while other phosphorylations are inhibitory, as exemplified by PB1 Thr223 modification. Our global characterization of IAV-triggered patterns of phospho-proteins provides a rich resource to further understand host responses to infection at the level of phosphorylation-dependent signaling networks.","['Animals', 'Antiviral Agents/*pharmacology', 'Cell Line', 'Focal Adhesion Protein-Tyrosine Kinases/metabolism', 'Genome', 'Host-Pathogen Interactions/physiology', 'Humans', 'Influenza A virus/genetics/*metabolism', 'Mice', 'Models, Molecular', 'Orthomyxoviridae Infections/*metabolism', 'Phosphorylation', 'Protein Conformation', 'Proteome/*analysis', 'Signal Transduction/*drug effects', 'Viral Proteins/chemistry/metabolism']","Animal study, Human biology, Human genetics, Laboratory animal science, Molecular modelling, Plant biology, Protein interactions, Proteins, Proteomics, Zoology","{'Chemistry', 'Zoology', 'Proteins', 'Human biology', 'Genetics', 'Physiology', 'Sequence analysis', 'Biochemistry', 'Pharmacology', 'Drug metabolism', 'Medicinal chemistry', 'Molecular genetics'}","{'Gene expression', 'Immunoproteins and antigens', 'DNA binding sites', 'Gene regulation', 'Pathology', 'Cell culture collection', 'Laboratory animal science', 'Virology', 'Protein variants', 'Animal study'}",0.0,0.0,0.0,"{'Gene expression', 'Immunoproteins and antigens', 'DNA binding sites', 'Gene regulation', 'Pathology', 'Cell culture collection', 'Laboratory animal science', 'Virology', 'Protein variants', 'Animal study'}","{'Chemistry', 'Human biology', 'Proteins', 'Zoology', 'Genetics', 'Physiology', 'Sequence analysis', 'Pharmacology', 'Medicinal chemistry', 'Drug metabolism', 'Biochemistry', 'Molecular genetics'}","{'Animal study', 'Chemistry', 'Gene expression', 'Zoology', 'Proteins', 'RNA', 'Gene regulation', 'Cell culture collection', 'Laboratory animal science', 'Critical care medicine'}","{'Signal transduction', 'Host-pathogen interaction', 'Cell biology', 'Genetics', 'Molecular biology', 'Bioinformatics', 'Phosphorylation', 'Virology', 'Infectious disease', 'Proteomics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Activating mutations in JAK1 have been reported in acute lymphoblastic leukemias (ALLs). In this study, we found a type I interferon (IFN) transcriptional signature in JAK1 mutation-positive human ALL samples. This signature was recapitulated in vitro by the expression of JAK1 mutants in BW5147 and BaF3 hematopoietic cell lines. Binding of JAK1 to the IFN receptor was essential because mutations in the FERM domain abrogated this effect. Beside the constitutive activation of the type I IFN signaling cascade, JAK1 mutations also strongly potentiated the response to IFN in vitro. Typically, the proliferation of cell lines expressing JAK1(A634D) was abrogated by type I IFNs. Interestingly, we found that different JAK1 mutations differentially potentiate responses to type I IFNs or to interleukin-9, another cytokine using JAK1 to mediate its effects. This suggests that the type of mutation influences the specificity of the effect on distinct cytokine receptor signaling. Finally, we also showed in an in vivo leukemia model that cells expressing JAK1(A634D) are hypersensitive to the antiproliferative and antitumorigenic effect of type I IFN, suggesting that type I IFNs should be considered as a potential therapy for ALL with JAK1-activating mutations.","['Animals', 'Blotting, Western', 'Cell Line, Tumor', 'Cell Proliferation/drug effects', 'Clinical Trials as Topic', 'Female', 'Gene Expression', 'Humans', 'Interferon Type I/*immunology/metabolism/pharmacology', 'Janus Kinase 1/*genetics/metabolism', 'Mice', 'Mice, Knockout', 'Mutation', 'Oligonucleotide Array Sequence Analysis', 'Precursor Cell Lymphoblastic Leukemia-Lymphoma/*genetics/metabolism', 'Reverse Transcriptase Polymerase Chain Reaction', 'Signal Transduction/*physiology', 'Transcription, Genetic', 'Transfection']","Animal study, DNA mutation, Gene expression, Human biology, Human genetics, Laboratory animal science, Preclinical and clinical studies, Sequence analysis, Zoology","{'Gene expression', 'Immunoinformatics', 'Zoology', 'Human biology', 'DNA mutation', 'Genetics', 'Physiology', 'Immunogenetics', 'Immunology', 'Pharmacology', 'Drug metabolism'}","{'Gene expression', 'Zoology', 'Proteins', 'Human biology', 'Gene regulation', 'Human genetics', 'Laboratory animal science', 'Sample collections', 'Animal study'}",0.17647058823529413,0.3333333333333333,0.2727272727272727,"{'Proteins', 'Gene regulation', 'Human genetics', 'Laboratory animal science', 'Sample collections', 'Animal study'}","{'Immunoinformatics', 'DNA mutation', 'Genetics', 'Physiology', 'Immunogenetics', 'Immunology', 'Pharmacology', 'Drug metabolism'}","{'Human biology', 'Proteins', 'Zoology', 'RNA', 'Antimicrobial Resistance', 'Sequence analysis', 'Human genetics', 'Laboratory animal science', 'Rare diseases'}","{'Genetics', 'Biotechnology', 'Bioinformatics', 'Molecular biology', 'Immunology', 'Pharmacology', 'Genomics', 'Proteomics', 'Oncology'}",set()
